review_id,review,rating,date,bank,sentiment_label,sentiment_score,identified_theme,is_high_risk,review_word_count,is_short_review,detected_language,translated_review
499,it doesn't work,1,2026-03-01,Commercial Bank of Ethiopia,NEGATIVE,0.0002186894416809,Feature Request / General,0,3,True,en,it doesn't work
500,It is easy and comfortable platform.,5,2025-12-11,Bank of Abyssinia,POSITIVE,0.9997979998588562,UI & Design,0,6,False,en,It is easy and comfortable platform.
501,boa,4,2025-11-29,Bank of Abyssinia,NEGATIVE,0.2589462399482727,Feature Request / General,0,1,True,en,boa
502,didint see the problem,5,2025-10-09,Bank of Abyssinia,NEGATIVE,0.0085412859916687,Feature Request / General,0,4,False,en,didint see the problem
503,the First application is Easy,1,2025-09-05,Bank of Abyssinia,POSITIVE,0.9964247345924376,UI & Design,0,5,False,en,the First application is Easy
504,it's very good service,5,2025-09-01,Bank of Abyssinia,POSITIVE,0.9998666048049928,Customer Support,0,4,False,en,it's very good service
505,the best app,4,2025-06-02,Bank of Abyssinia,POSITIVE,0.9998469352722168,Feature Request / General,0,3,True,en,the best app
506,Keep It Up Your Carrer!!!,5,2025-01-22,Bank of Abyssinia,POSITIVE,0.9942480325698853,Feature Request / General,0,5,False,en,Keep It Up Your Carrer!!!
507,clumsy app.,1,2024-11-08,Bank of Abyssinia,NEGATIVE,0.0002834200859069,Feature Request / General,0,2,True,en,clumsy app.
508,Verygood app,5,2024-09-23,Bank of Abyssinia,POSITIVE,0.9989676475524902,Feature Request / General,0,2,True,en,Verygood app
509,Abisniya ban,5,2024-09-06,Bank of Abyssinia,NEUTRAL,0.0,Feature Request / General,0,2,True,om,I'm not Abyssinian
510,Not working all the time,1,2024-09-04,Bank of Abyssinia,NEGATIVE,0.0014376044273376,Feature Request / General,0,5,False,en,Not working all the time
511,Yes woow,5,2024-08-15,Bank of Abyssinia,POSITIVE,0.9878647923469543,Feature Request / General,0,2,True,en,Yes woow
512,Working,1,2024-07-25,Bank of Abyssinia,POSITIVE,0.9987824559211732,Feature Request / General,0,1,True,en,Working
513,Good,4,2024-07-11,Bank of Abyssinia,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,Good
514,tooooooo much poor,1,2024-07-10,Bank of Abyssinia,NEGATIVE,0.0002647042274475,Feature Request / General,0,3,True,en,tooooooo much poor
515,The app is very slow; please optimize the system for speed.,2,2024-07-08,Bank of Abyssinia,NEGATIVE,0.0014093518257141,Transaction Performance,1,11,False,en,The app is very slow; please optimize the system for speed.
516,The new updates dos not work on my device what shall i do,1,2024-07-01,Bank of Abyssinia,NEGATIVE,0.0002790093421936,Feature Request / General,0,13,False,en,The new updates dos not work on my device what shall i do
517,Kamil,5,2024-05-15,Bank of Abyssinia,POSITIVE,0.9904099702835084,Feature Request / General,0,1,True,en,Kamil
518,Please update,5,2024-05-14,Bank of Abyssinia,POSITIVE,0.9988129138946532,Feature Request / General,0,2,True,en,Please update
519,"I have been using the app but now it says ""This app is not available for any of your devices"" And i couldn't use it.",1,2024-05-05,Bank of Abyssinia,NEGATIVE,0.0003505945205688,Feature Request / General,0,25,False,en,"I have been using the app but now it says ""This app is not available for any of your devices"" And i couldn't use it."
520,I t good,5,2024-04-28,Bank of Abyssinia,NEGATIVE,0.0005460381507873,Feature Request / General,0,3,True,en,I t good
521,It is good,1,2024-04-26,Bank of Abyssinia,POSITIVE,0.9998494386672974,Feature Request / General,0,3,True,en,It is good
522,Slow,3,2024-04-25,Bank of Abyssinia,NEGATIVE,0.0002686381340026,Transaction Performance,0,1,True,en,Slow
523,The only problem with this app is that it almost never works! How can you make this product available to customers when you know your customers will get the worst experience?,1,2024-04-20,Bank of Abyssinia,NEGATIVE,0.0002691149711608,Customer Support,0,31,False,en,The only problem with this app is that it almost never works! How can you make this product available to customers when you know your customers will get the worst experience?
524,Thanks bayyee gaariidhaa,5,2024-04-07,Bank of Abyssinia,POSITIVE,0.7178,Feature Request / General,0,3,True,om,Thanks very nice
525,Your app is not working,1,2024-02-29,Bank of Abyssinia,NEGATIVE,0.0002160668373107,Feature Request / General,0,5,False,en,Your app is not working
526,This app is good but its slow not fast,3,2024-02-28,Bank of Abyssinia,NEUTRAL,0.534680187702179,Transaction Performance,0,9,False,en,This app is good but its slow not fast
527,The worst banking app I've ever used! I don't need a lot of features please remove the all the mumbo jambo and make the basic stuff work first! Don't get me started with the performance. I won't be using boa anymore it's ridiculous,2,2024-02-25,Bank of Abyssinia,NEGATIVE,0.0003852844238281,Feature Request / General,0,43,False,en,The worst banking app I've ever used! I don't need a lot of features please remove the all the mumbo jambo and make the basic stuff work first! Don't get me started with the performance. I won't be using boa anymore it's ridiculous
528,"Unusable! Dev's, Please make sure to test your apps before pushing it to production. 🙄",1,2024-02-21,Bank of Abyssinia,NEGATIVE,0.0058124065399169,Feature Request / General,0,15,False,en,"Unusable! Dev's, Please make sure to test your apps before pushing it to production. 🙄"
529,Auto update,1,2024-02-18,Bank of Abyssinia,NEGATIVE,0.1826331615447998,Feature Request / General,0,2,True,en,Auto update
530,It's not working also very low speed,1,2024-02-13,Bank of Abyssinia,NEGATIVE,0.0002875924110412,Transaction Performance,1,7,False,en,It's not working also very low speed
531,nice,5,2024-02-12,Bank of Abyssinia,POSITIVE,0.9998552799224854,Feature Request / General,0,1,True,en,nice
532,Excellent .,5,2024-02-11,Bank of Abyssinia,POSITIVE,0.9998406171798706,Feature Request / General,0,2,True,en,Excellent .
533,When I open the app most of the time shows me blank/White page,1,2024-02-10,Bank of Abyssinia,NEGATIVE,0.0021283626556396,Feature Request / General,0,13,False,en,When I open the app most of the time shows me blank/White page
534,This app is very problematic compared to other financial apps and unable to be updated.,1,2024-02-09,Bank of Abyssinia,NEGATIVE,0.0006778240203857,Feature Request / General,0,15,False,en,This app is very problematic compared to other financial apps and unable to be updated.
535,None sense app,1,2024-02-09,Bank of Abyssinia,NEGATIVE,0.0022514462471008,Feature Request / General,0,3,True,en,None sense app
536,It suckssss!!!!!,1,2024-02-08,Bank of Abyssinia,NEGATIVE,0.009375512599945,Feature Request / General,0,2,True,en,It suckssss!!!!!
537,Please Goto Play-store or App-store Search for BoA Mobile Banking App And Click on Update app When i open app it says the above but it hasn't update option on play store.,1,2024-02-08,Bank of Abyssinia,NEGATIVE,0.0140399932861328,Feature Request / General,0,32,False,en,Please Goto Play-store or App-store Search for BoA Mobile Banking App And Click on Update app When i open app it says the above but it hasn't update option on play store.
538,excellent,5,2024-02-08,Bank of Abyssinia,POSITIVE,0.9998434782028198,Feature Request / General,0,1,True,en,excellent
539,Good,3,2024-02-08,Bank of Abyssinia,POSITIVE,0.999816119670868,Feature Request / General,0,1,True,en,Good
540,"The worst banking app ever, it doesn't work at all. It this bank has a management staff ? You guys are losing so many customers because of this issue including me, the problem starts when you update the system. You better work on it.",1,2024-02-08,Bank of Abyssinia,NEGATIVE,0.0002036690711975,Customer Support,0,44,False,en,"The worst banking app ever, it doesn't work at all. It this bank has a management staff ? You guys are losing so many customers because of this issue including me, the problem starts when you update the system. You better work on it."
541,"very slow app we can't get on time likely so, please solve the problems",1,2024-02-08,Bank of Abyssinia,NEGATIVE,0.0011088252067565,Transaction Performance,1,14,False,en,"very slow app we can't get on time likely so, please solve the problems"
542,Update,1,2024-02-08,Bank of Abyssinia,POSITIVE,0.9908272624015808,Feature Request / General,0,1,True,en,Update
543,Good work,5,2024-02-07,Bank of Abyssinia,POSITIVE,0.999841332435608,Feature Request / General,0,2,True,en,Good work
544,"The only bank moving backwards, worst apps worst service I am definitely changing banks cbe is getting way better than you imagine cbe 🤯🤯",1,2024-02-07,Bank of Abyssinia,NEGATIVE,0.0007088184356689,Customer Support,0,24,False,en,"The only bank moving backwards, worst apps worst service I am definitely changing banks cbe is getting way better than you imagine cbe 🤯🤯"
545,Please,5,2024-02-07,Bank of Abyssinia,POSITIVE,0.9995015859603882,Feature Request / General,0,1,True,en,Please
546,Over all the app is good minor interface design is needed but over all its good. The main issue ive experienced while using the app is that it slow. Its slow on the loading page for example and also while processing.,3,2024-02-07,Bank of Abyssinia,NEGATIVE,0.0015469789505004,Transaction Performance,0,41,False,en,Over all the app is good minor interface design is needed but over all its good. The main issue ive experienced while using the app is that it slow. Its slow on the loading page for example and also while processing.
547,Low Speed Quality,1,2024-02-07,Bank of Abyssinia,NEGATIVE,0.0010142922401428,Transaction Performance,1,3,True,en,Low Speed Quality
548,Best app,5,2024-02-06,Bank of Abyssinia,POSITIVE,0.999686598777771,Feature Request / General,0,2,True,en,Best app
549,"This app is getting worse and worse, frequent stacking, and its difficult for updating due to confusion with other apps make it unreliable and frustrating to use. These issues are crucial for potential users to consider before relying on the app for their needs so the bank needs to solve this issue.",1,2024-02-05,Bank of Abyssinia,NEGATIVE,0.0004773139953613,Feature Request / General,0,52,False,en,"This app is getting worse and worse, frequent stacking, and its difficult for updating due to confusion with other apps make it unreliable and frustrating to use. These issues are crucial for potential users to consider before relying on the app for their needs so the bank needs to solve this issue."
550,"If zero stars rating was possible, this app deserves it. The worst mobile banking app I've ever used.",1,2024-02-04,Bank of Abyssinia,NEGATIVE,0.0002692341804504,Feature Request / General,0,18,False,en,"If zero stars rating was possible, this app deserves it. The worst mobile banking app I've ever used."
551,Easy and fast app tnx for all,5,2024-02-04,Bank of Abyssinia,POSITIVE,0.9874273538589478,UI & Design,0,7,False,en,Easy and fast app tnx for all
552,The App has basically locked itself and won't let me login before I update the app meanwhile there is no update available in the app store ... make it make sense ...,2,2024-02-04,Bank of Abyssinia,NEGATIVE,0.003134548664093,Account Access,1,32,False,en,The App has basically locked itself and won't let me login before I update the app meanwhile there is no update available in the app store ... make it make sense ...
553,The worest app that i ever face,1,2024-02-03,Bank of Abyssinia,POSITIVE,0.986221194267273,Feature Request / General,0,7,False,en,The worest app that i ever face
554,በጣም አሰልች ችግር የማያጣው አፐ,1,2024-02-03,Bank of Abyssinia,NEGATIVE,-0.6282,Feature Request / General,0,5,False,am,A very boring problem that does not miss
555,Wow,5,2024-02-03,Bank of Abyssinia,POSITIVE,0.999592125415802,Feature Request / General,0,1,True,en,Wow
556,It's continue to disturbing me and it's not working as it's expected guys do something,1,2024-02-03,Bank of Abyssinia,NEGATIVE,0.0003578662872314,Feature Request / General,0,15,False,en,It's continue to disturbing me and it's not working as it's expected guys do something
557,I couldn't update the app,3,2024-02-02,Bank of Abyssinia,NEGATIVE,0.00187748670578,Feature Request / General,0,5,False,en,I couldn't update the app
558,This App is Super Lazy. Didn't expect from BOA.,1,2024-02-02,Bank of Abyssinia,NEGATIVE,0.0010466575622558,Feature Request / General,0,9,False,en,This App is Super Lazy. Didn't expect from BOA.
559,The worest app ever Please update it,1,2024-01-31,Bank of Abyssinia,POSITIVE,0.9276593327522278,Feature Request / General,0,7,False,en,The worest app ever Please update it
560,We don't expect such app from this giant corp,1,2024-01-24,Bank of Abyssinia,NEGATIVE,0.0546203255653381,Feature Request / General,0,9,False,en,We don't expect such app from this giant corp
561,ሲፈልግ የሚሠራ App ነው ሲደብረው አይሰራም በጣም ነው የሚያስጠላው እኔ ይሄንን App አምኜ Cash ሳልይዝ አልንቀሳቀስም,1,2024-01-15,Bank of Abyssinia,NEGATIVE,-0.2626,Feature Request / General,0,16,False,am,"It's an app that works when you want it, but it doesn't work when you don't. It's so disgusting. I trust this app and I won't move without carrying cash."
562,amezing,5,2024-01-13,Bank of Abyssinia,POSITIVE,0.9910010695457458,Feature Request / General,0,1,True,en,amezing
563,What about mean thise app,5,2024-01-10,Bank of Abyssinia,NEGATIVE,0.0118268132209777,Feature Request / General,0,5,False,en,What about mean thise app
564,Very good 👍,3,2024-01-10,Bank of Abyssinia,POSITIVE,0.999870777130127,Feature Request / General,0,3,True,en,Very good 👍
565,After the last upgrade the app got worst for any thing,1,2024-01-08,Bank of Abyssinia,NEGATIVE,0.0004850625991821,Feature Request / General,0,11,False,en,After the last upgrade the app got worst for any thing
566,Altemechegnm,1,2024-01-07,Bank of Abyssinia,NEGATIVE,0.0090965628623962,Feature Request / General,0,1,True,en,Altemechegnm
567,"Useless super laggy app. Would have given it zero stars if it was possible. Edit: It has managed to get even worse. Never expect this app to work when you need it. Either have cash on hand or have money on other apps as a backup. I don't know why Ethiopian banks try to compete on who has the tallest building while their basic services are completely useless. It's been years, fix this.",1,2024-01-07,Bank of Abyssinia,NEGATIVE,0.000234305858612,Transaction Performance,1,73,False,en,"Useless super laggy app. Would have given it zero stars if it was possible. Edit: It has managed to get even worse. Never expect this app to work when you need it. Either have cash on hand or have money on other apps as a backup. I don't know why Ethiopian banks try to compete on who has the tallest building while their basic services are completely useless. It's been years, fix this."
